EVENT;DATETIME;SERVER_HOST;SERVER_ADDR;METHOD;FILE;ACTION_NAME;ACTION_ADD;COUNTRY;IP_ADDR;USER_AGENT;BROWSER_NAME;BROWSER_VERSION;PLATFORM;LANGUAGE;DOCUMENT_ROOT
"PAGE VISIT";"2018-03-10 03:13:46 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:13:48 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:13:50 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;D.melanogaster;"Details: type:one, spec:dm, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:13:52 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:13:55 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:13:57 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;A.thaliana;"Details: type:one, spec:at, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:14:13 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:15:31 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:15:33 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.cerevisiae;"Details: type:one, spec:sc, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:19:18 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:19:21 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:19:23 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.pombe;"Details: type:one, spec:sp, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:20:43 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:20:46 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:20:48 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;H.sapiens;"Details: type:one, spec:hs, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:23:11 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:23:14 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:23:16 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;D.melanogaster;"Details: type:one, spec:dm, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:24:47 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:24:50 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:24:52 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;A.thaliana;"Details: type:one, spec:at, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:33:49 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:34:02 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:35:04 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:35:04 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.cerevisiae;"Details: type:one, spec:sc, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:08 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:08 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.cerevisiae;"Details: type:one, spec:sc, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:16 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:37:19 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:19 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.pombe;"Details: type:one, spec:sp, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:21 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:37:23 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:23 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;A.thaliana;"Details: type:one, spec:at, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:26 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:37:29 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:29 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;D.melanogaster;"Details: type:one, spec:dm, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:31 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:37:34 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:34 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;H.sapiens;"Details: type:one, spec:hs, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:39 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:37:41 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:41 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;H.sapiens;"Details: type:one, spec:hs, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:37:45 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:37:45 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.pombe;"Details: type:one, spec:sp, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
"PAGE VISIT";"2018-03-10 03:39:49 Europe/Budapest";localhost;::1;GET;/domains/orthologfindertool.com/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
"PAGE VISIT";"2018-03-10 03:39:51 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;"page request";"QUERY RESULTS (2)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/main.php"
QUERY;"2018-03-10 03:39:51 Europe/Budapest";localhost;::1;POST;/domains/orthologfindertool.com/main.php;S.cerevisiae;"Details: type:one, spec:sc, q-t:orth";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.124 Safari/537.36";"Google Chrome";65.0.3325.124;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/orthologfindertool.com/_includes/page_2_analysis.php"
